date,POC BESS - Power (BESS Meter),POC DG - Power (DG Meter),POC Loads - Power (Loads Meter),POC PV - Power (PV Meter)
08/01/2025 03:00:00,21.28,-0.12,0.00,0.00
08/01/2025 03:15:00,21.20,-0.12,0.00,0.00
08/01/2025 03:30:00,21.12,-0.12,0.00,0.00
08/01/2025 03:45:00,21.06,-0.12,0.00,0.00
08/01/2025 04:00:00,20.91,-0.12,0.00,0.00
08/01/2025 04:15:00,21.23,-0.12,0.00,0.00
08/01/2025 04:30:00,21.02,-0.12,0.00,0.00
08/01/2025 04:45:00,20.98,-0.13,0.00,0.00
08/01/2025 05:00:00,20.88,-0.13,0.00,0.00
08/01/2025 05:15:00,20.96,-0.13,0.00,0.00
08/01/2025 05:30:00,20.92,-0.12,0.00,0.00
08/01/2025 05:45:00,20.87,-0.13,0.00,0.00
08/01/2025 06:00:00,20.94,-0.12,0.00,0.00
08/01/2025 06:15:00,20.71,-0.13,0.00,0.00
08/01/2025 06:30:00,20.67,-0.12,0.00,0.00
08/01/2025 06:45:00,20.66,-0.13,0.00,0.06
08/01/2025 07:00:00,10.00,-0.13,0.00,9.39
08/01/2025 07:15:00,-23.68,-0.13,0.00,39.74
08/01/2025 07:30:00,-78.01,-0.13,0.00,90.61
08/01/2025 07:45:00,-157.46,-0.13,0.00,167.56
08/01/2025 08:00:00,-258.00,-0.13,0.00,258.90
08/01/2025 08:15:00,-212.07,-0.13,0.00,211.14
08/01/2025 08:30:00,-10.90,-0.13,0.00,23.97
08/01/2025 08:45:00,-12.90,-0.13,0.00,28.05
08/01/2025 09:00:00,3.73,-0.13,0.00,15.31
08/01/2025 09:15:00,-0.35,-0.12,0.00,9.67
08/01/2025 09:30:00,-112.71,0.00,118.02,219.28
08/01/2025 09:45:00,-205.19,0.00,465.52,644.25
08/01/2025 10:00:00,-18.43,0.00,497.42,501.00
08/01/2025 10:15:00,-15.42,0.00,552.67,548.11
08/01/2025 10:30:00,-8.33,0.00,595.89,582.36
08/01/2025 10:45:00,-25.16,0.00,622.97,623.28
08/01/2025 11:00:00,-13.03,0.00,663.49,650.78
08/01/2025 11:15:00,-19.30,0.00,679.45,671.68
08/01/2025 11:30:00,-13.27,0.00,708.81,694.03
08/01/2025 11:45:00,-23.02,0.00,724.73,717.88
08/01/2025 12:00:00,-15.01,0.00,752.25,736.64
08/01/2025 12:15:00,-0.02,0.00,766.54,736.64
08/01/2025 12:30:00,-13.68,0.00,784.59,766.11
08/01/2025 12:45:00,6.12,0.00,784.45,752.89
08/01/2025 13:00:00,-16.90,0.00,801.68,787.27
08/01/2025 13:15:00,-37.92,0.00,804.27,806.70
08/01/2025 13:30:00,-27.09,0.00,804.41,797.22
08/01/2025 13:45:00,-27.99,0.00,802.79,796.54
08/01/2025 14:00:00,-28.38,0.00,803.38,797.46
08/01/2025 14:15:00,-2.31,0.00,786.81,758.42
08/01/2025 14:30:00,-10.71,0.00,776.27,756.02
08/01/2025 14:45:00,-20.26,0.00,766.42,756.05
08/01/2025 15:00:00,-27.52,0.00,759.53,756.01
08/01/2025 15:15:00,-10.80,0.00,741.49,724.14
08/01/2025 15:30:00,2.04,0.00,704.98,683.31
08/01/2025 15:45:00,-13.02,0.00,668.01,661.79
08/01/2025 16:00:00,-3.81,0.00,643.32,627.70
08/01/2025 16:15:00,-19.63,0.00,598.32,596.86
08/01/2025 16:30:00,3.15,0.00,570.95,550.36
08/01/2025 16:45:00,-18.31,0.00,523.17,524.61
08/01/2025 17:00:00,46.95,0.00,481.26,426.30
08/01/2025 17:15:00,142.37,0.00,450.62,320.94
08/01/2025 17:30:00,207.63,0.00,414.31,226.84
08/01/2025 17:45:00,109.14,0.00,200.12,108.80
08/01/2025 18:00:00,20.80,0.00,74.08,69.38
08/01/2025 18:15:00,48.85,0.00,68.30,35.87
08/01/2025 18:30:00,92.36,0.00,74.58,7.71
08/01/2025 18:45:00,132.02,0.00,102.98,-1.22
08/01/2025 19:00:00,159.90,0.00,116.99,0.00
08/01/2025 19:15:00,163.78,0.00,117.47,0.00
08/01/2025 19:30:00,162.06,0.00,116.34,0.00
08/01/2025 19:45:00,162.95,0.00,115.91,0.00
08/01/2025 20:00:00,158.96,0.00,115.96,0.00
08/01/2025 20:15:00,162.82,0.00,116.57,0.00
08/01/2025 20:30:00,159.26,0.00,116.58,0.00
08/01/2025 20:45:00,158.34,0.00,116.45,0.00
08/01/2025 21:00:00,158.67,0.00,117.08,0.00
08/01/2025 21:15:00,155.73,0.00,114.42,0.00
08/01/2025 21:30:00,155.91,0.00,114.81,0.00
08/01/2025 21:45:00,153.99,0.00,113.19,0.00
08/01/2025 22:00:00,152.72,0.00,112.74,0.00
08/01/2025 22:15:00,151.73,0.00,111.76,0.00
08/01/2025 22:30:00,151.64,0.00,111.85,0.00
08/01/2025 22:45:00,151.22,0.00,112.45,0.00
08/01/2025 23:00:00,150.28,0.00,111.76,0.00
08/01/2025 23:15:00,150.52,0.00,112.01,0.00
08/01/2025 23:30:00,147.83,0.00,109.57,0.00
08/01/2025 23:45:00,151.26,0.00,108.87,0.00
09/01/2025 00:00:00,148.36,0.00,108.74,0.00
09/01/2025 00:15:00,146.41,0.00,109.37,0.00
09/01/2025 00:30:00,139.05,0.00,100.95,0.00
09/01/2025 00:45:00,34.38,0.00,0.00,0.00
09/01/2025 01:00:00,31.56,0.00,0.00,0.00
09/01/2025 01:15:00,21.50,0.00,0.00,0.00
09/01/2025 01:30:00,20.88,0.00,0.00,0.00
09/01/2025 01:45:00,20.98,0.00,0.00,0.00
09/01/2025 02:00:00,21.05,0.00,0.00,0.00
09/01/2025 02:15:00,21.17,0.00,0.00,0.00
09/01/2025 02:30:00,20.91,0.00,0.00,0.00
09/01/2025 02:45:00,20.44,0.00,0.00,0.00
09/01/2025 03:00:00,19.75,0.00,0.00,0.00
09/01/2025 03:15:00,19.73,0.00,0.00,0.00
09/01/2025 03:30:00,19.76,0.00,0.00,0.00
09/01/2025 03:45:00,19.69,0.00,0.00,0.00
09/01/2025 04:00:00,19.63,0.00,0.00,0.00
09/01/2025 04:15:00,19.68,0.00,0.00,0.00
09/01/2025 04:30:00,19.63,0.00,0.00,0.00
09/01/2025 04:45:00,19.62,0.00,0.00,0.00
09/01/2025 05:00:00,19.61,0.00,0.00,0.00
09/01/2025 05:15:00,19.63,0.00,0.00,0.00
09/01/2025 05:30:00,19.66,0.00,0.00,0.00
09/01/2025 05:45:00,19.62,0.00,0.00,0.00
09/01/2025 06:00:00,19.66,0.00,0.00,0.00
09/01/2025 06:15:00,19.69,0.00,0.00,0.00
09/01/2025 06:30:00,19.71,0.00,0.00,0.00
09/01/2025 06:45:00,19.60,0.00,0.00,0.00
09/01/2025 07:00:00,12.58,0.00,0.00,6.27
09/01/2025 07:15:00,-17.10,0.00,0.00,33.04
09/01/2025 07:30:00,-69.23,0.00,0.00,80.11
09/01/2025 07:45:00,-137.58,0.00,0.00,145.44
09/01/2025 08:00:00,-226.34,0.00,0.00,227.25
09/01/2025 08:15:00,-335.81,0.00,0.00,324.51
09/01/2025 08:30:00,-455.93,0.00,0.00,431.25
09/01/2025 08:45:00,-246.78,0.00,0.00,233.75
09/01/2025 09:00:00,-87.54,0.00,103.20,182.69
09/01/2025 09:15:00,-485.54,0.00,366.06,804.01
09/01/2025 09:30:00,-573.60,0.00,411.40,925.54
09/01/2025 09:45:00,-658.27,0.00,446.55,1040.95
09/01/2025 10:00:00,-724.79,0.00,497.63,1150.30
09/01/2025 10:15:00,-785.60,0.00,539.98,1247.81
09/01/2025 10:30:00,-723.18,0.00,573.30,1221.09
09/01/2025 10:45:00,-338.87,0.00,603.05,892.85
09/01/2025 11:00:00,-11.96,0.00,625.10,613.90
09/01/2025 11:15:00,-12.69,0.00,655.10,642.80
09/01/2025 11:30:00,-0.03,0.00,679.44,654.03
09/01/2025 11:45:00,-1.64,0.00,695.76,671.44
09/01/2025 12:00:00,-9.49,0.00,711.97,703.79
09/01/2025 12:15:00,-29.52,0.00,738.30,736.80
09/01/2025 12:30:00,-15.17,0.00,752.88,736.84
09/01/2025 12:45:00,-3.55,0.00,766.49,739.27
09/01/2025 13:00:00,0.23,0.00,784.33,752.75
09/01/2025 13:15:00,1.01,0.00,774.86,743.22
09/01/2025 13:30:00,0.03,0.00,797.09,765.09
09/01/2025 13:45:00,-26.13,0.00,820.40,810.86
09/01/2025 14:00:00,-12.20,0.00,812.27,792.62
09/01/2025 14:15:00,-5.42,0.00,798.22,777.78
09/01/2025 14:30:00,-9.57,0.00,796.14,775.58
09/01/2025 14:45:00,-22.65,0.00,785.34,775.54
09/01/2025 15:00:00,-24.87,0.00,783.26,775.57
09/01/2025 15:15:00,-14.42,0.00,769.67,753.47
09/01/2025 15:30:00,-5.52,0.00,741.96,719.25
09/01/2025 15:45:00,-8.39,0.00,730.38,716.93
09/01/2025 16:00:00,-19.73,0.00,699.51,695.69
09/01/2025 16:15:00,-11.74,0.00,660.70,648.00
09/01/2025 16:30:00,-31.16,0.00,615.44,622.79
09/01/2025 16:45:00,32.74,0.00,575.81,527.71
09/01/2025 17:00:00,125.07,0.00,535.87,411.38
09/01/2025 17:15:00,195.18,0.00,498.16,313.73
09/01/2025 17:30:00,258.67,0.00,458.85,221.01
09/01/2025 17:45:00,-35.99,0.00,99.35,143.22
09/01/2025 18:00:00,22.91,0.00,90.56,82.47
09/01/2025 18:15:00,64.75,0.00,82.29,35.69
09/01/2025 18:30:00,117.50,0.00,94.79,7.65
09/01/2025 18:45:00,150.55,0.00,116.81,-1.35
09/01/2025 19:00:00,156.93,0.00,128.73,0.00
09/01/2025 19:15:00,155.43,0.00,127.76,0.00
09/01/2025 19:30:00,162.25,0.00,128.94,0.00
09/01/2025 19:45:00,158.49,0.00,128.87,0.00
09/01/2025 20:00:00,157.08,0.00,128.38,0.00
09/01/2025 20:15:00,156.92,0.00,126.78,0.00
09/01/2025 20:30:00,153.82,0.00,126.57,0.00
09/01/2025 20:45:00,151.99,0.00,124.83,0.00
09/01/2025 21:00:00,153.51,0.00,126.24,0.00
09/01/2025 21:15:00,150.83,0.00,123.55,0.00
09/01/2025 21:30:00,54.59,78.18,110.14,0.00
09/01/2025 21:45:00,149.00,0.00,122.23,0.00
09/01/2025 22:00:00,150.58,0.00,123.91,0.00
09/01/2025 22:15:00,148.82,0.00,121.91,0.00
09/01/2025 22:30:00,148.04,0.00,121.23,0.00
09/01/2025 22:45:00,147.22,0.00,120.66,0.00
09/01/2025 23:00:00,146.95,0.00,120.41,0.00
09/01/2025 23:15:00,150.48,0.00,121.58,0.00
09/01/2025 23:30:00,151.11,0.00,121.27,0.00
09/01/2025 23:45:00,149.15,0.00,120.84,0.00
10/01/2025 00:00:00,141.42,0.00,115.49,0.00
10/01/2025 00:15:00,19.88,0.00,0.00,0.00
10/01/2025 00:30:00,19.50,0.00,0.00,0.00
10/01/2025 00:45:00,19.36,0.00,0.00,0.00
10/01/2025 01:00:00,19.28,0.00,0.00,0.00
10/01/2025 01:15:00,19.36,0.00,0.00,0.00
10/01/2025 01:30:00,19.71,0.00,0.00,0.00
10/01/2025 01:45:00,19.72,0.00,0.00,0.00
10/01/2025 02:00:00,19.72,0.00,0.00,0.00
10/01/2025 02:15:00,19.94,0.00,0.00,0.00
10/01/2025 02:30:00,19.87,0.00,0.00,0.00
10/01/2025 02:45:00,19.80,0.00,0.00,0.00
10/01/2025 03:00:00,19.88,0.00,0.00,0.00
10/01/2025 03:15:00,19.85,0.00,0.00,0.00
10/01/2025 03:30:00,19.75,0.00,0.00,0.00
10/01/2025 03:45:00,19.85,0.00,0.00,0.00
10/01/2025 04:00:00,19.79,0.00,0.00,0.00
10/01/2025 04:15:00,19.69,0.00,0.00,0.00
10/01/2025 04:30:00,19.86,0.00,0.00,0.00
10/01/2025 04:45:00,19.32,0.00,0.00,0.00
10/01/2025 05:00:00,19.55,0.00,0.00,0.00
10/01/2025 05:15:00,19.64,0.00,0.00,0.00
10/01/2025 05:30:00,19.47,0.00,0.00,0.00
10/01/2025 05:45:00,19.31,0.00,0.00,0.00
10/01/2025 06:00:00,19.25,0.00,0.00,0.00
10/01/2025 06:15:00,19.30,0.00,0.00,0.00
10/01/2025 06:30:00,19.32,0.00,0.00,0.00
10/01/2025 06:45:00,19.28,0.00,0.00,0.00
10/01/2025 07:00:00,12.85,0.00,0.00,5.81
10/01/2025 07:15:00,-14.91,0.00,0.00,30.82
10/01/2025 07:30:00,-60.56,0.00,0.00,74.54
10/01/2025 07:45:00,-129.80,0.00,0.00,136.71
10/01/2025 08:00:00,-215.72,0.00,0.00,215.95
10/01/2025 08:15:00,-316.98,0.00,0.00,309.73
10/01/2025 08:30:00,-263.67,0.00,0.00,250.74
10/01/2025 08:45:00,22.27,0.00,20.29,0.00
10/01/2025 09:00:00,-336.10,0.00,336.62,640.08
10/01/2025 09:15:00,-438.69,0.00,369.31,762.68
10/01/2025 09:30:00,-549.82,0.00,392.15,885.31
10/01/2025 09:45:00,-646.90,0.00,419.14,1003.67
10/01/2025 10:00:00,-744.46,0.00,449.18,1120.39
10/01/2025 10:15:00,-821.18,0.00,475.28,1215.51
10/01/2025 10:30:00,-609.33,0.00,506.43,1048.27
10/01/2025 10:45:00,-53.09,0.00,526.10,559.28
10/01/2025 11:00:00,3.77,0.00,549.33,529.58
10/01/2025 11:15:00,-14.51,0.00,578.77,577.14
10/01/2025 11:30:00,-23.93,0.00,588.74,590.77
10/01/2025 11:45:00,-13.66,4.77,594.38,582.00
10/01/2025 12:00:00,-2.47,0.00,611.11,592.41
10/01/2025 12:15:00,-15.67,0.00,616.83,612.50
10/01/2025 12:30:00,-18.58,0.00,640.27,639.13
10/01/2025 12:45:00,-11.91,0.00,631.84,622.13
10/01/2025 13:00:00,-7.12,0.00,627.66,612.32
10/01/2025 13:15:00,-15.16,0.00,606.06,599.15
10/01/2025 13:30:00,-2.73,0.02,606.44,588.50
10/01/2025 13:45:00,11.03,0.11,594.80,568.99
10/01/2025 14:00:00,-22.06,0.12,611.99,613.76
10/01/2025 14:15:00,-1.57,0.13,601.66,583.27
10/01/2025 14:30:00,13.46,0.13,593.06,561.57
10/01/2025 14:45:00,7.87,0.13,587.56,561.57
10/01/2025 15:00:00,-9.26,0.14,570.84,561.54
10/01/2025 15:15:00,-16.55,0.15,563.97,561.57
10/01/2025 15:30:00,-6.80,0.15,570.74,561.50
10/01/2025 15:45:00,-21.95,0.15,556.59,561.44
10/01/2025 16:00:00,-20.76,0.15,549.86,554.06
10/01/2025 16:15:00,7.74,0.15,523.33,514.21
10/01/2025 16:30:00,-10.46,0.15,493.93,496.78
10/01/2025 16:45:00,-7.74,0.15,441.47,439.31
10/01/2025 17:00:00,-10.37,0.15,404.40,407.26
10/01/2025 17:15:00,58.89,0.15,354.63,299.40
10/01/2025 17:30:00,15.46,0.15,86.73,89.39
10/01/2025 17:45:00,19.37,0.14,85.50,81.54
10/01/2025 18:00:00,25.24,0.14,77.69,64.36
10/01/2025 18:15:00,54.47,0.14,74.77,35.26
10/01/2025 18:30:00,99.96,0.13,84.41,8.18
10/01/2025 18:45:00,138.73,0.12,109.83,-1.17
10/01/2025 19:00:00,152.55,0.11,120.35,0.00
10/01/2025 19:15:00,145.43,0.11,119.75,0.00
10/01/2025 19:30:00,141.22,0.11,115.70,0.00
10/01/2025 19:45:00,144.20,0.10,114.56,0.00
10/01/2025 20:00:00,141.97,0.09,116.25,0.00
10/01/2025 20:15:00,146.21,0.09,117.78,0.00
10/01/2025 20:30:00,142.99,0.08,115.77,0.00
10/01/2025 20:45:00,140.66,0.08,115.22,0.00
10/01/2025 21:00:00,145.36,0.07,116.21,0.00
10/01/2025 21:15:00,139.73,0.07,114.34,0.00
10/01/2025 21:30:00,141.76,0.07,116.09,0.00
10/01/2025 21:45:00,140.85,0.07,115.17,0.00
10/01/2025 22:00:00,139.53,0.06,113.85,0.00
10/01/2025 22:15:00,138.06,0.06,112.47,0.00
10/01/2025 22:30:00,132.28,1.92,111.50,0.00
10/01/2025 22:45:00,135.24,0.06,109.76,0.00
10/01/2025 23:00:00,134.59,0.05,109.12,0.00
10/01/2025 23:15:00,134.81,0.05,109.36,0.00
10/01/2025 23:30:00,134.17,0.05,108.84,0.00
10/01/2025 23:45:00,134.89,0.04,109.57,0.00
11/01/2025 00:00:00,134.11,0.04,108.86,0.00
11/01/2025 00:15:00,134.22,0.04,108.90,0.00
11/01/2025 00:30:00,133.15,0.04,108.31,0.00
11/01/2025 00:45:00,132.85,0.04,108.04,0.00
11/01/2025 01:00:00,132.91,0.04,108.08,0.00
11/01/2025 01:15:00,125.88,2.45,107.57,0.00
11/01/2025 01:30:00,-64.26,76.18,107.29,0.00
11/01/2025 01:45:00,112.85,-9.63,64.84,0.00
11/01/2025 02:00:00,19.85,0.03,0.00,0.00
11/01/2025 02:15:00,19.71,0.02,0.00,0.00
11/01/2025 02:30:00,19.56,0.02,0.00,0.00
11/01/2025 02:45:00,19.43,0.02,0.00,0.00
11/01/2025 03:00:00,19.72,0.02,0.00,0.00
11/01/2025 03:15:00,19.62,0.01,0.00,0.00
11/01/2025 03:30:00,19.55,0.02,0.00,0.00
11/01/2025 03:45:00,19.55,0.01,0.00,0.00
11/01/2025 04:00:00,19.60,0.01,0.00,0.00
11/01/2025 04:15:00,19.56,0.01,0.00,0.00
11/01/2025 04:30:00,19.62,0.00,0.00,0.00
11/01/2025 04:45:00,19.47,-0.01,0.00,0.00
11/01/2025 05:00:00,19.55,-0.01,0.00,0.00
11/01/2025 05:15:00,19.62,-0.02,0.00,0.00
11/01/2025 05:30:00,19.58,-0.01,0.00,0.00
11/01/2025 05:45:00,19.51,-0.02,0.00,0.00
11/01/2025 06:00:00,19.62,-0.02,0.00,0.00
11/01/2025 06:15:00,19.58,-0.01,0.00,0.00
11/01/2025 06:30:00,19.33,-0.02,0.00,0.00
11/01/2025 06:45:00,19.54,-0.02,0.00,0.00
11/01/2025 07:00:00,14.77,-0.03,0.00,4.18
11/01/2025 07:15:00,-12.43,-0.03,0.00,28.82
11/01/2025 07:30:00,-61.23,-0.03,0.00,73.20
11/01/2025 07:45:00,-131.05,-0.03,0.00,136.19
11/01/2025 08:00:00,-214.28,-0.03,0.00,214.24
11/01/2025 08:15:00,-323.13,-0.02,0.00,308.29
11/01/2025 08:30:00,-429.06,-0.02,0.00,410.43
11/01/2025 08:45:00,-561.33,-0.02,0.00,528.04
11/01/2025 09:00:00,-679.87,-0.01,0.00,637.16
11/01/2025 09:15:00,-712.28,-0.01,0.00,667.72
11/01/2025 09:30:00,-752.23,0.00,0.00,709.09
11/01/2025 09:45:00,-751.86,0.00,0.00,708.23
11/01/2025 10:00:00,-218.68,0.01,0.00,222.46
11/01/2025 10:15:00,11.09,0.02,0.00,10.38
11/01/2025 10:30:00,6.67,0.03,0.00,10.30
11/01/2025 10:45:00,6.28,0.05,0.00,10.23
11/01/2025 11:00:00,-7.63,0.06,0.00,23.14
11/01/2025 11:15:00,-37.62,0.07,0.00,55.85
11/01/2025 11:30:00,6.60,0.08,0.00,10.10
11/01/2025 11:45:00,3.58,0.10,,10.06
11/01/2025 12:00:00,3.63,0.12,,10.04
11/01/2025 12:15:00,4.54,0.13,,9.28
11/01/2025 12:30:00,10.51,0.14,,3.91
11/01/2025 12:45:00,10.49,0.15,,3.89
11/01/2025 13:00:00,10.62,0.16,,3.86
11/01/2025 13:15:00,10.63,0.18,,3.89
11/01/2025 13:30:00,10.56,0.18,,3.86
11/01/2025 13:45:00,16.75,0.19,,3.85
11/01/2025 14:00:00,12.26,0.20,,3.82
11/01/2025 14:15:00,10.33,0.20,,4.00
11/01/2025 14:30:00,10.68,0.21,,6.83
11/01/2025 14:45:00,13.15,0.22,,6.79
11/01/2025 15:00:00,11.05,0.22,,6.84
11/01/2025 15:15:00,7.49,0.23,,6.86
11/01/2025 15:30:00,7.30,0.23,,6.85
11/01/2025 15:45:00,7.23,0.22,,6.87
11/01/2025 16:00:00,7.31,0.22,,6.90
11/01/2025 16:15:00,7.20,0.22,,6.88
11/01/2025 16:30:00,7.36,0.23,,6.86
11/01/2025 16:45:00,7.55,0.22,,6.80
11/01/2025 17:00:00,7.36,0.22,,6.77
11/01/2025 17:15:00,8.00,0.21,,6.69
11/01/2025 17:30:00,15.70,0.21,,6.62
11/01/2025 17:45:00,16.13,0.21,,6.61
11/01/2025 18:00:00,12.07,0.19,,6.62
11/01/2025 18:15:00,7.04,0.19,,6.95
11/01/2025 18:30:00,13.24,0.17,,5.55
11/01/2025 18:45:00,20.69,0.16,,-0.26
11/01/2025 19:00:00,20.26,0.14,0.00,0.00
11/01/2025 19:15:00,20.01,0.13,0.00,0.00
11/01/2025 19:30:00,19.96,0.12,0.00,0.00
11/01/2025 19:45:00,20.01,0.12,0.00,0.00
11/01/2025 20:00:00,20.00,0.11,0.00,0.00
11/01/2025 20:15:00,19.98,0.09,0.00,0.00
11/01/2025 20:30:00,20.37,0.08,0.00,0.00
11/01/2025 20:45:00,25.91,0.08,0.00,0.00
11/01/2025 21:00:00,21.22,0.07,0.00,0.00
11/01/2025 21:15:00,20.13,0.07,0.00,0.00
11/01/2025 21:30:00,20.00,0.06,0.00,0.00
11/01/2025 21:45:00,19.95,0.06,0.00,0.00
11/01/2025 22:00:00,19.91,0.06,0.00,0.00
11/01/2025 22:15:00,19.96,0.06,0.00,0.00
11/01/2025 22:30:00,20.03,0.05,0.00,0.00
11/01/2025 22:45:00,20.05,0.05,0.00,0.00
11/01/2025 23:00:00,20.02,0.05,0.00,0.00
11/01/2025 23:15:00,19.96,0.04,0.00,0.00
11/01/2025 23:30:00,19.89,0.04,0.00,0.00
11/01/2025 23:45:00,20.00,0.04,0.00,0.00
12/01/2025 00:00:00,19.95,0.03,0.00,0.00
12/01/2025 00:15:00,19.98,0.03,0.00,0.00
12/01/2025 00:30:00,19.86,0.03,0.00,0.00
12/01/2025 00:45:00,19.72,0.03,0.00,0.00
12/01/2025 01:00:00,19.92,0.03,0.00,0.00
12/01/2025 01:15:00,19.84,0.02,0.00,0.00
12/01/2025 01:30:00,19.81,0.02,0.00,0.00
12/01/2025 01:45:00,19.86,0.02,0.00,0.00
12/01/2025 02:00:00,19.76,0.01,0.00,0.00
12/01/2025 02:15:00,19.84,0.01,0.00,0.00
12/01/2025 02:30:00,19.90,0.00,0.00,0.00
12/01/2025 02:45:00,19.80,0.00,0.00,0.00
12/01/2025 03:00:00,19.96,0.00,0.00,0.00
12/01/2025 03:15:00,19.78,0.00,0.00,0.00
12/01/2025 03:30:00,19.87,0.00,0.00,0.00
12/01/2025 03:45:00,19.83,0.00,0.00,0.00
12/01/2025 04:00:00,19.69,-0.01,0.00,0.00
12/01/2025 04:15:00,19.81,0.00,0.00,0.00
12/01/2025 04:30:00,19.80,-0.01,0.00,0.00
12/01/2025 04:45:00,19.78,-0.01,0.00,0.00
12/01/2025 05:00:00,19.70,-0.01,0.00,0.00
12/01/2025 05:15:00,19.73,-0.01,0.00,0.00
12/01/2025 05:30:00,19.72,-0.01,0.00,0.00
12/01/2025 05:45:00,19.67,-0.02,0.00,0.00
12/01/2025 06:00:00,19.76,-0.02,0.00,0.00
12/01/2025 06:15:00,19.71,-0.02,0.00,0.00
12/01/2025 06:30:00,19.69,-0.02,0.00,0.00
12/01/2025 06:45:00,19.71,-0.02,0.00,0.00
12/01/2025 07:00:00,13.44,-0.02,0.00,5.56
12/01/2025 07:15:00,-12.41,-0.03,0.00,28.78
12/01/2025 07:30:00,-55.30,-0.03,0.00,67.58
12/01/2025 07:45:00,-113.42,-0.03,0.00,123.69
12/01/2025 08:00:00,-203.36,-0.03,0.00,203.49
12/01/2025 08:15:00,-294.54,-0.03,0.00,285.45
12/01/2025 08:30:00,-415.61,-0.03,0.00,394.45
12/01/2025 08:45:00,-532.17,-0.02,0.00,501.66
12/01/2025 09:00:00,7.00,-0.02,0.00,8.44
12/01/2025 09:15:00,7.88,-0.02,0.00,7.38
12/01/2025 09:30:00,7.06,-0.01,0.00,7.36
12/01/2025 09:45:00,-34.54,0.00,0.00,44.04
12/01/2025 10:00:00,9.55,0.02,0.00,4.22
12/01/2025 10:15:00,-28.16,0.02,0.00,38.37
12/01/2025 10:30:00,7.96,0.03,0.00,10.17
12/01/2025 10:45:00,4.63,0.04,0.00,10.14
12/01/2025 11:00:00,3.16,0.05,0.00,10.01
12/01/2025 11:15:00,3.35,0.06,0.00,9.92
12/01/2025 11:30:00,3.38,0.08,0.00,9.90
12/01/2025 11:45:00,3.52,0.08,0.00,9.84
12/01/2025 12:00:00,8.55,0.10,0.00,9.79
12/01/2025 12:15:00,3.54,0.11,0.00,9.81
12/01/2025 12:30:00,3.53,0.12,0.00,9.81
12/01/2025 12:45:00,3.71,0.13,0.00,9.76
12/01/2025 13:00:00,-13.47,0.14,0.00,25.49
12/01/2025 13:15:00,1.25,0.15,0.00,18.31
12/01/2025 13:30:00,-36.12,0.16,0.00,48.97
12/01/2025 13:45:00,10.70,0.17,0.00,3.81
12/01/2025 14:00:00,10.46,0.18,0.00,3.85
12/01/2025 14:15:00,10.65,0.18,0.00,3.83
12/01/2025 14:30:00,-0.73,0.19,0.00,17.53
12/01/2025 14:45:00,-0.85,0.19,0.00,21.32
12/01/2025 15:00:00,-9.08,0.19,0.00,24.07
12/01/2025 15:15:00,-53.99,0.20,0.00,62.19
12/01/2025 15:30:00,3.67,0.20,0.00,9.97
12/01/2025 15:45:00,3.59,0.20,0.00,10.08
12/01/2025 16:00:00,3.55,0.20,0.00,10.04
12/01/2025 16:15:00,3.63,0.19,0.00,10.07
12/01/2025 16:30:00,3.79,0.20,0.00,10.00
12/01/2025 16:45:00,4.01,0.19,0.00,9.89
12/01/2025 17:00:00,3.86,0.18,0.00,9.84
12/01/2025 17:15:00,4.15,0.18,0.00,9.75
12/01/2025 17:30:00,7.33,0.18,0.00,9.68
12/01/2025 17:45:00,-1.06,0.17,0.00,17.42
12/01/2025 18:00:00,-2.60,0.16,0.00,27.39
12/01/2025 18:15:00,-7.40,0.15,0.00,23.26
12/01/2025 18:30:00,7.43,0.14,0.00,6.76
12/01/2025 18:45:00,21.43,0.13,0.00,-1.26
12/01/2025 19:00:00,20.89,0.12,0.00,-0.17
12/01/2025 19:15:00,19.94,0.11,0.00,0.00
12/01/2025 19:30:00,19.94,0.09,0.00,0.00
12/01/2025 19:45:00,19.99,0.09,0.00,0.00
12/01/2025 20:00:00,19.90,0.09,0.00,0.00
12/01/2025 20:15:00,19.93,0.08,0.00,0.00
12/01/2025 20:30:00,19.88,0.08,0.00,0.00
12/01/2025 20:45:00,19.77,0.08,0.00,0.00
12/01/2025 21:00:00,19.92,0.07,0.00,0.00
12/01/2025 21:15:00,20.09,0.06,0.00,0.00
12/01/2025 21:30:00,19.86,0.06,0.00,0.00
12/01/2025 21:45:00,19.88,0.06,0.00,0.00
12/01/2025 22:00:00,19.82,0.05,0.00,0.00
12/01/2025 22:15:00,19.73,0.05,0.00,0.00
12/01/2025 22:30:00,24.81,0.04,0.00,0.00
12/01/2025 22:45:00,20.61,0.04,0.00,0.00
12/01/2025 23:00:00,19.73,0.04,0.00,0.00
12/01/2025 23:15:00,19.69,0.03,0.00,0.00
12/01/2025 23:30:00,19.69,0.03,0.00,0.00
12/01/2025 23:45:00,19.72,0.02,0.00,0.00
13/01/2025 00:00:00,19.80,0.02,0.00,0.00
13/01/2025 00:15:00,19.91,0.02,0.00,0.00
13/01/2025 00:30:00,19.83,0.02,0.00,0.00
13/01/2025 00:45:00,19.79,0.01,0.00,0.00
13/01/2025 01:00:00,19.77,0.01,0.00,0.00
13/01/2025 01:15:00,19.89,0.01,0.00,0.00
13/01/2025 01:30:00,19.83,0.01,0.00,0.00
13/01/2025 01:45:00,20.01,0.01,0.00,0.00
